occupancy_date,organization_name,occupied_beds,occupancy_rate_beds,occupancy_rate_rooms
2022-05-18,Toronto Community Hostel,6,100,NA
2022-05-18,Turning Point Youth Services,16,100,NA
2022-05-18,Warden Woods Community Centre,34,100,NA
2022-05-18,Women's Hostels Inc.,10,100,NA
2022-05-18,WoodGreen Red Door Family Shelter,NA,NA,100
2022-05-18,YMCA of Greater Toronto,19,100,NA
2022-05-18,YMCA of Greater Toronto,NA,NA,100
2022-05-18,YMCA of Greater Toronto,21,84,NA
2022-05-18,YWCA Toronto,25,100,NA
2022-05-18,YWCA Toronto,24,100,NA
2022-05-18,YWCA Toronto,17,89.47,NA
2022-05-18,YWCA Toronto,20,100,NA
2022-05-18,Youth Without Shelter,23,100,NA
2022-05-18,Youth Without Shelter,14,100,NA
2022-05-18,YouthLink,10,100,NA
2022-05-18,YouthLink,31,100,NA
2022-05-19,COSTI Immigrant Services,NA,NA,100
2022-05-19,COSTI Immigrant Services,NA,NA,100
2022-05-19,COSTI Immigrant Services,8,100,NA
2022-05-19,COSTI Immigrant Services,NA,NA,100
2022-05-19,COSTI Immigrant Services,NA,NA,100
2022-05-19,COSTI Immigrant Services,NA,NA,100
2022-05-19,Christie Ossington Neighbourhood Centre,NA,NA,100
2022-05-19,Christie Ossington Neighbourhood Centre,NA,NA,100
2022-05-19,Christie Ossington Neighbourhood Centre,33,100,NA
2022-05-19,Christie Ossington Neighbourhood Centre,15,100,NA
2022-05-19,"Christie Refugee Welcome Centre, Inc.",NA,NA,100
2022-05-19,City of Toronto,NA,NA,100
2022-05-19,City of Toronto,NA,NA,100
2022-05-19,City of Toronto,NA,NA,100
2022-05-19,City of Toronto,NA,NA,100
2022-05-19,City of Toronto,NA,NA,100
2022-05-19,City of Toronto,8,80,NA
2022-05-19,City of Toronto,NA,NA,100
2022-05-19,City of Toronto,NA,NA,100
2022-05-19,City of Toronto,NA,NA,100
2022-05-19,City of Toronto,NA,NA,97.44
2022-05-19,City of Toronto,NA,NA,100
2022-05-19,City of Toronto,NA,NA,100
2022-05-19,City of Toronto,36,100,NA
2022-05-19,City of Toronto,NA,NA,98.51
2022-05-19,City of Toronto,24,100,NA
2022-05-19,City of Toronto,29,100,NA
2022-05-19,City of Toronto,NA,NA,91.89
2022-05-19,City of Toronto,NA,NA,98.8
2022-05-19,City of Toronto,NA,NA,21.74
2022-05-19,City of Toronto,NA,NA,100
2022-05-19,City of Toronto,92,98.92,NA
2022-05-19,City of Toronto,50,100,NA
2022-05-19,City of Toronto,41,100,NA
2022-05-19,City of Toronto,81,100,NA
2022-05-19,City of Toronto,18,100,NA
2022-05-19,City of Toronto,19,100,NA
2022-05-19,City of Toronto,53,100,NA
2022-05-19,City of Toronto,25,92.59,NA
2022-05-19,City of Toronto,NA,NA,96.88
2022-05-19,City of Toronto,4,100,NA
2022-05-19,City of Toronto,74,100,NA
2022-05-19,Cornerstone Place,21,100,NA
2022-05-19,Covenant House Toronto,2,100,NA
2022-05-19,Covenant House Toronto,NA,NA,100
2022-05-19,Covenant House Toronto,53,100,NA
2022-05-19,Covenant House Toronto,28,100,NA
2022-05-19,Dixon Hall,44,100,NA
2022-05-19,Dixon Hall,50,100,NA
2022-05-19,Dixon Hall,NA,NA,97.39
2022-05-19,Dixon Hall,41,100,NA
2022-05-19,Dixon Hall,NA,NA,100
2022-05-19,Dixon Hall,NA,NA,100
2022-05-19,Dixon Hall,22,100,NA
2022-05-19,Eva's Initiatives,44,97.78,NA
2022-05-19,Eva's Initiatives,14,100,NA
2022-05-19,Eva's Initiatives,NA,NA,100
2022-05-19,Fife House Foundation,4,80,NA
2022-05-19,Fife House Foundation,7,63.64,NA
2022-05-19,Fred Victor Centre,37,100,NA
2022-05-19,Fred Victor Centre,22,91.67,NA
2022-05-19,Fred Victor Centre,44,100,NA
2022-05-19,Fred Victor Centre,23,100,NA
2022-05-19,Fred Victor Centre,54,100,NA
2022-05-19,Fred Victor Centre,NA,NA,100
2022-05-19,Fred Victor Centre,45,100,NA
2022-05-19,Friends of Ruby,5,100,NA
2022-05-19,Friends of Ruby,25,89.29,NA
2022-05-19,Good Shepherd Ministries,23,92,NA
2022-05-19,Good Shepherd Ministries,25,100,NA
2022-05-19,Good Shepherd Ministries,5,100,NA
2022-05-19,Good Shepherd Ministries,NA,NA,100
2022-05-19,Homes First Society,41,100,NA
2022-05-19,Homes First Society,NA,NA,100
2022-05-19,Homes First Society,45,97.83,NA
2022-05-19,Homes First Society,19,100,NA
2022-05-19,Homes First Society,31,100,NA
2022-05-19,Homes First Society,54,98.18,NA
2022-05-19,Homes First Society,NA,NA,100
2022-05-19,Homes First Society,NA,NA,100
2022-05-19,Homes First Society,NA,NA,100
2022-05-19,Homes First Society,66,100,NA
2022-05-19,Homes First Society,51,100,NA
2022-05-19,Homes First Society,37,100,NA
2022-05-19,Homes First Society,130,100,NA
2022-05-19,Homes First Society,40,100,NA
2022-05-19,Horizon for Youth,18,100,NA
2022-05-19,Kennedy House Youth Services,NA,NA,100
2022-05-19,Kennedy House Youth Services,15,100,NA
2022-05-19,Margaret's Housing and Community Support Services,27,100,NA
2022-05-19,Na-Me-Res (Native Men's Residence),44,100,NA
2022-05-19,Na-Me-Res (Native Men's Residence),13,76.47,NA
2022-05-19,Native Child & Family Services Toronto,10,90.91,NA
2022-05-19,Native Child & Family Services Toronto,NA,NA,85.71
2022-05-19,Sistering: A Women's Place,19,100,NA
2022-05-19,Society of St.Vincent De Paul,14,93.33,NA
2022-05-19,Society of St.Vincent De Paul,19,100,NA
2022-05-19,Society of St.Vincent De Paul,26,100,NA
2022-05-19,Society of St.Vincent De Paul,24,96,NA
2022-05-19,St. Felix Social Ministries Outreach,19,100,NA
2022-05-19,St. Felix Social Ministries Outreach,43,100,NA
2022-05-19,St. Simon's Shelter Inc.,NA,NA,100
2022-05-19,Street Haven At The Crossroads,24,100,NA
2022-05-19,Street Haven At The Crossroads,NA,NA,100
2022-05-19,The MUC Shelter Corporation,NA,NA,100
2022-05-19,The MUC Shelter Corporation,67,100,NA
2022-05-19,The MUC Shelter Corporation,NA,NA,91.3
2022-05-19,The Salvation Army of Canada,49,100,NA
2022-05-19,The Salvation Army of Canada,NA,NA,100
2022-05-19,The Salvation Army of Canada,54,100,NA
2022-05-19,The Salvation Army of Canada,NA,NA,100
2022-05-19,The Salvation Army of Canada,225,100,NA
2022-05-19,The Salvation Army of Canada,36,100,NA
2022-05-19,The Salvation Army of Canada,NA,NA,100
2022-05-19,The Salvation Army of Canada,39,100,NA
2022-05-19,The Salvation Army of Canada,28,100,NA
2022-05-19,The Scott Mission Inc.,49,98,NA
2022-05-19,Toronto Community Hostel,NA,NA,100
2022-05-19,Toronto Community Hostel,6,100,NA
2022-05-19,Turning Point Youth Services,16,100,NA
2022-05-19,Warden Woods Community Centre,34,100,NA
2022-05-19,Women's Hostels Inc.,10,100,NA
2022-05-19,WoodGreen Red Door Family Shelter,NA,NA,100
2022-05-19,YMCA of Greater Toronto,19,100,NA
2022-05-19,YMCA of Greater Toronto,NA,NA,100
2022-05-19,YMCA of Greater Toronto,22,88,NA
2022-05-19,YWCA Toronto,25,100,NA
2022-05-19,YWCA Toronto,24,100,NA
2022-05-19,YWCA Toronto,19,100,NA
2022-05-19,YWCA Toronto,20,100,NA
2022-05-19,Youth Without Shelter,23,100,NA
2022-05-19,Youth Without Shelter,14,100,NA
2022-05-19,YouthLink,10,100,NA
2022-05-19,YouthLink,31,100,NA
2022-05-20,COSTI Immigrant Services,NA,NA,97.5
2022-05-20,COSTI Immigrant Services,NA,NA,100
2022-05-20,COSTI Immigrant Services,8,100,NA
2022-05-20,COSTI Immigrant Services,NA,NA,100
2022-05-20,COSTI Immigrant Services,NA,NA,100
2022-05-20,COSTI Immigrant Services,NA,NA,100
2022-05-20,Christie Ossington Neighbourhood Centre,NA,NA,100
2022-05-20,Christie Ossington Neighbourhood Centre,NA,NA,100
2022-05-20,Christie Ossington Neighbourhood Centre,33,100,NA
2022-05-20,Christie Ossington Neighbourhood Centre,15,100,NA
2022-05-20,"Christie Refugee Welcome Centre, Inc.",NA,NA,100
2022-05-20,City of Toronto,NA,NA,100
2022-05-20,City of Toronto,NA,NA,100
2022-05-20,City of Toronto,NA,NA,100
2022-05-20,City of Toronto,NA,NA,100
2022-05-20,City of Toronto,NA,NA,100
2022-05-20,City of Toronto,9,90,NA
2022-05-20,City of Toronto,NA,NA,100
2022-05-20,City of Toronto,NA,NA,99
2022-05-20,City of Toronto,NA,NA,100
2022-05-20,City of Toronto,NA,NA,100
2022-05-20,City of Toronto,NA,NA,100
2022-05-20,City of Toronto,NA,NA,100
2022-05-20,City of Toronto,36,100,NA
2022-05-20,City of Toronto,NA,NA,95.52
2022-05-20,City of Toronto,24,100,NA
2022-05-20,City of Toronto,42,97.67,NA
2022-05-20,City of Toronto,NA,NA,100
2022-05-20,City of Toronto,NA,NA,100
2022-05-20,City of Toronto,NA,NA,30.43
2022-05-20,City of Toronto,NA,NA,100
2022-05-20,City of Toronto,92,98.92,NA
2022-05-20,City of Toronto,50,100,NA
2022-05-20,City of Toronto,41,80.39,NA
2022-05-20,City of Toronto,81,100,NA
2022-05-20,City of Toronto,19,86.36,NA
2022-05-20,City of Toronto,53,100,NA
2022-05-20,City of Toronto,25,92.59,NA
2022-05-20,City of Toronto,NA,NA,95.31
2022-05-20,City of Toronto,4,100,NA
2022-05-20,City of Toronto,73,98.65,NA
2022-05-20,Cornerstone Place,21,100,NA
2022-05-20,Covenant House Toronto,2,100,NA
2022-05-20,Covenant House Toronto,NA,NA,100
2022-05-20,Covenant House Toronto,52,98.11,NA
2022-05-20,Covenant House Toronto,28,100,NA
2022-05-20,Dixon Hall,44,100,NA
2022-05-20,Dixon Hall,50,100,NA
2022-05-20,Dixon Hall,NA,NA,97.4
2022-05-20,Dixon Hall,40,97.56,NA
2022-05-20,Dixon Hall,NA,NA,100
2022-05-20,Dixon Hall,NA,NA,100
2022-05-20,Dixon Hall,22,100,NA
2022-05-20,Eva's Initiatives,45,100,NA
2022-05-20,Eva's Initiatives,14,100,NA
2022-05-20,Eva's Initiatives,NA,NA,100
2022-05-20,Fife House Foundation,4,80,NA
2022-05-20,Fife House Foundation,7,63.64,NA
2022-05-20,Fred Victor Centre,37,100,NA
2022-05-20,Fred Victor Centre,22,91.67,NA
2022-05-20,Fred Victor Centre,43,97.73,NA
2022-05-20,Fred Victor Centre,23,100,NA
2022-05-20,Fred Victor Centre,54,100,NA
2022-05-20,Fred Victor Centre,NA,NA,100
2022-05-20,Fred Victor Centre,45,100,NA
2022-05-20,Friends of Ruby,5,100,NA
2022-05-20,Friends of Ruby,25,89.29,NA
2022-05-20,Good Shepherd Ministries,23,92,NA
2022-05-20,Good Shepherd Ministries,25,100,NA
2022-05-20,Good Shepherd Ministries,5,100,NA
2022-05-20,Good Shepherd Ministries,NA,NA,100
2022-05-20,Homes First Society,40,97.56,NA
2022-05-20,Homes First Society,NA,NA,100
2022-05-20,Homes First Society,51,91.07,NA
2022-05-20,Homes First Society,19,100,NA
2022-05-20,Homes First Society,30,96.77,NA
2022-05-20,Homes First Society,55,100,NA
2022-05-20,Homes First Society,NA,NA,100
2022-05-20,Homes First Society,NA,NA,100
2022-05-20,Homes First Society,NA,NA,100
2022-05-20,Homes First Society,54,100,NA
2022-05-20,Homes First Society,51,100,NA
2022-05-20,Homes First Society,37,100,NA
2022-05-20,Homes First Society,10,100,NA
2022-05-20,Homes First Society,130,100,NA
2022-05-20,Homes First Society,40,100,NA
2022-05-20,Horizon for Youth,18,100,NA
2022-05-20,Kennedy House Youth Services,NA,NA,100
2022-05-20,Kennedy House Youth Services,15,100,NA
2022-05-20,Margaret's Housing and Community Support Services,27,100,NA
2022-05-20,Na-Me-Res (Native Men's Residence),44,100,NA
2022-05-20,Na-Me-Res (Native Men's Residence),14,82.35,NA
2022-05-20,Native Child & Family Services Toronto,10,90.91,NA
2022-05-20,Native Child & Family Services Toronto,NA,NA,85.71
2022-05-20,Sistering: A Women's Place,19,100,NA
2022-05-20,Society of St.Vincent De Paul,14,93.33,NA
2022-05-20,Society of St.Vincent De Paul,19,100,NA
2022-05-20,Society of St.Vincent De Paul,26,100,NA
2022-05-20,Society of St.Vincent De Paul,24,96,NA
2022-05-20,St. Felix Social Ministries Outreach,19,100,NA
2022-05-20,St. Felix Social Ministries Outreach,43,100,NA
2022-05-20,St. Simon's Shelter Inc.,NA,NA,100
2022-05-20,Street Haven At The Crossroads,24,100,NA
2022-05-20,Street Haven At The Crossroads,NA,NA,100
2022-05-20,The MUC Shelter Corporation,NA,NA,100
2022-05-20,The MUC Shelter Corporation,67,100,NA
2022-05-20,The MUC Shelter Corporation,NA,NA,91.3
2022-05-20,The Salvation Army of Canada,48,97.96,NA
2022-05-20,The Salvation Army of Canada,NA,NA,100
2022-05-20,The Salvation Army of Canada,54,100,NA
2022-05-20,The Salvation Army of Canada,NA,NA,100
2022-05-20,The Salvation Army of Canada,224,99.56,NA
2022-05-20,The Salvation Army of Canada,36,100,NA
2022-05-20,The Salvation Army of Canada,NA,NA,100
2022-05-20,The Salvation Army of Canada,39,100,NA
2022-05-20,The Salvation Army of Canada,28,100,NA
2022-05-20,The Scott Mission Inc.,50,100,NA
2022-05-20,Toronto Community Hostel,NA,NA,100
2022-05-20,Toronto Community Hostel,6,100,NA
2022-05-20,Turning Point Youth Services,16,100,NA
2022-05-20,Warden Woods Community Centre,34,100,NA
2022-05-20,Women's Hostels Inc.,10,100,NA
2022-05-20,WoodGreen Red Door Family Shelter,NA,NA,100
2022-05-20,YMCA of Greater Toronto,19,100,NA
2022-05-20,YMCA of Greater Toronto,NA,NA,100
2022-05-20,YMCA of Greater Toronto,22,88,NA
2022-05-20,YWCA Toronto,25,100,NA
2022-05-20,YWCA Toronto,24,100,NA
2022-05-20,YWCA Toronto,18,94.74,NA
2022-05-20,YWCA Toronto,20,100,NA
2022-05-20,Youth Without Shelter,23,100,NA
2022-05-20,Youth Without Shelter,14,100,NA
2022-05-20,YouthLink,10,100,NA
2022-05-20,YouthLink,31,100,NA
2022-05-21,COSTI Immigrant Services,NA,NA,100
2022-05-21,COSTI Immigrant Services,NA,NA,100
2022-05-21,COSTI Immigrant Services,8,100,NA
2022-05-21,COSTI Immigrant Services,NA,NA,100
2022-05-21,COSTI Immigrant Services,NA,NA,99.21
2022-05-21,COSTI Immigrant Services,NA,NA,100
2022-05-21,Christie Ossington Neighbourhood Centre,NA,NA,100
2022-05-21,Christie Ossington Neighbourhood Centre,NA,NA,100
2022-05-21,Christie Ossington Neighbourhood Centre,33,100,NA
2022-05-21,Christie Ossington Neighbourhood Centre,15,100,NA
2022-05-21,"Christie Refugee Welcome Centre, Inc.",NA,NA,100
2022-05-21,City of Toronto,NA,NA,98.46
2022-05-21,City of Toronto,NA,NA,91.67
2022-05-21,City of Toronto,NA,NA,100
2022-05-21,City of Toronto,NA,NA,100
2022-05-21,City of Toronto,NA,NA,100
2022-05-21,City of Toronto,10,100,NA
2022-05-21,City of Toronto,NA,NA,100
2022-05-21,City of Toronto,NA,NA,100
2022-05-21,City of Toronto,NA,NA,100
2022-05-21,City of Toronto,NA,NA,100
2022-05-21,City of Toronto,NA,NA,100
2022-05-21,City of Toronto,NA,NA,100
2022-05-21,City of Toronto,36,100,NA
2022-05-21,City of Toronto,NA,NA,95.52
2022-05-21,City of Toronto,24,100,NA
2022-05-21,City of Toronto,52,98.11,NA
2022-05-21,City of Toronto,NA,NA,100
2022-05-21,City of Toronto,NA,NA,100
2022-05-21,City of Toronto,NA,NA,28.26
2022-05-21,City of Toronto,NA,NA,100
2022-05-21,City of Toronto,92,98.92,NA
2022-05-21,City of Toronto,50,100,NA
2022-05-21,City of Toronto,42,82.35,NA
2022-05-21,City of Toronto,81,100,NA
2022-05-21,City of Toronto,19,86.36,NA
2022-05-21,City of Toronto,53,100,NA
2022-05-21,City of Toronto,25,92.59,NA
2022-05-21,City of Toronto,NA,NA,95.31
2022-05-21,City of Toronto,4,100,NA
2022-05-21,City of Toronto,74,100,NA
2022-05-21,Cornerstone Place,21,100,NA
2022-05-21,Covenant House Toronto,2,100,NA
2022-05-21,Covenant House Toronto,NA,NA,100
2022-05-21,Covenant House Toronto,53,100,NA
2022-05-21,Covenant House Toronto,28,100,NA
2022-05-21,Dixon Hall,43,97.73,NA
2022-05-21,Dixon Hall,49,98,NA
2022-05-21,Dixon Hall,NA,NA,97.4
2022-05-21,Dixon Hall,41,100,NA
2022-05-21,Dixon Hall,NA,NA,100
2022-05-21,Dixon Hall,NA,NA,100
2022-05-21,Dixon Hall,22,100,NA
2022-05-21,Eva's Initiatives,45,100,NA
2022-05-21,Eva's Initiatives,14,100,NA
2022-05-21,Eva's Initiatives,NA,NA,97.5
2022-05-21,Fife House Foundation,4,80,NA
2022-05-21,Fife House Foundation,7,63.64,NA
2022-05-21,Fred Victor Centre,37,100,NA
2022-05-21,Fred Victor Centre,22,91.67,NA
2022-05-21,Fred Victor Centre,43,97.73,NA
2022-05-21,Fred Victor Centre,23,100,NA
2022-05-21,Fred Victor Centre,54,100,NA
2022-05-21,Fred Victor Centre,NA,NA,100
2022-05-21,Fred Victor Centre,45,100,NA
2022-05-21,Friends of Ruby,5,100,NA
2022-05-21,Friends of Ruby,25,89.29,NA
2022-05-21,Good Shepherd Ministries,22,88,NA
2022-05-21,Good Shepherd Ministries,25,100,NA
2022-05-21,Good Shepherd Ministries,5,100,NA
2022-05-21,Good Shepherd Ministries,NA,NA,100
2022-05-21,Homes First Society,41,100,NA
2022-05-21,Homes First Society,NA,NA,100
2022-05-21,Homes First Society,55,94.83,NA
2022-05-21,Homes First Society,19,100,NA
2022-05-21,Homes First Society,31,100,NA
2022-05-21,Homes First Society,54,100,NA
2022-05-21,Homes First Society,NA,NA,100
2022-05-21,Homes First Society,NA,NA,100
2022-05-21,Homes First Society,NA,NA,100
2022-05-21,Homes First Society,44,100,NA
2022-05-21,Homes First Society,51,100,NA
2022-05-21,Homes First Society,37,100,NA
2022-05-21,Homes First Society,20,100,NA
2022-05-21,Homes First Society,130,100,NA
2022-05-21,Homes First Society,40,100,NA
2022-05-21,Horizon for Youth,18,100,NA
2022-05-21,Kennedy House Youth Services,NA,NA,97.78
2022-05-21,Kennedy House Youth Services,15,100,NA
2022-05-21,Margaret's Housing and Community Support Services,26,96.3,NA
2022-05-21,Na-Me-Res (Native Men's Residence),44,100,NA
2022-05-21,Na-Me-Res (Native Men's Residence),14,82.35,NA
2022-05-21,Native Child & Family Services Toronto,10,90.91,NA
2022-05-21,Native Child & Family Services Toronto,NA,NA,85.71
2022-05-21,Sistering: A Women's Place,19,100,NA
2022-05-21,Society of St.Vincent De Paul,14,93.33,NA
